
Wed,Dec, 6,14:00:46,2023, 15.0, 84.0, 979.0
Wed,Dec, 6,14:00:48,2023, 41.0, 99.0, 986.0
Wed,Dec, 6,14:00:50,2023, 14.0, 23.0,1001.0
Wed,Dec, 6,14:00:52,2023,  7.0, 16.0, 980.0
Wed,Dec, 6,14:00:54,2023, 32.0, 45.0, 996.0
Wed,Dec, 6,14:00:56,2023, 41.0, 22.0, 985.0
Wed,Dec, 6,14:00:58,2023, 43.0, 18.0,1014.0
Wed,Dec, 6,14:01:00,2023, 33.0, 29.0, 981.0
Wed,Dec, 6,14:01:02,2023, 31.0, 97.0,1009.0
Wed,Dec, 6,14:01:04,2023, -8.0,  4.0,1008.0
Wed,Dec, 6,14:01:06,2023, 28.0, 30.0, 980.0
Wed,Dec, 6,14:01:08,2023,  1.0, 13.0, 996.0
Wed,Dec, 6,14:01:10,2023, 17.0, 37.0, 985.0
Wed,Dec, 6,14:01:12,2023, 34.0, 34.0,1000.0
Wed,Dec, 6,14:01:14,2023, 40.0, 97.0, 978.0
Wed,Dec, 6,14:01:16,2023, 37.0, 20.0, 996.0
Wed,Dec, 6,14:01:18,2023, 36.0, 65.0, 983.0
Wed,Dec, 6,14:01:20,2023, 10.0,  8.0, 998.0
Wed,Dec, 6,14:01:22,2023, 21.0, 29.0,1006.0
Wed,Dec, 6,14:01:24,2023, 30.0, 64.0, 992.0
Wed,Dec, 6,14:01:39,2023, 42.0,  0.0,1014.0
Wed,Dec, 6,14:01:41,2023,  3.0, 61.0, 982.0
Wed,Dec, 6,14:01:43,2023,  1.0, 76.0, 978.0
Wed,Dec, 6,14:01:45,2023, 29.0,  9.0, 992.0
Wed,Dec, 6,14:01:47,2023, -5.0, 92.0, 975.0
Wed,Dec, 6,14:01:49,2023, 27.0, 80.0,1015.0
Wed,Dec, 6,14:01:51,2023, 46.0, 93.0, 998.0
Wed,Dec, 6,14:01:53,2023,  3.0, 78.0, 980.0
Wed,Dec, 6,14:01:55,2023, 47.0, 11.0,1007.0
Wed,Dec, 6,14:01:57,2023, -3.0,  9.0, 983.0
Wed,Dec, 6,14:01:59,2023, 23.0, 41.0, 996.0
Wed,Dec, 6,14:02:01,2023, 47.0, 26.0,1015.0
Wed,Dec, 6,14:02:03,2023, 37.0, 78.0,1014.0
Wed,Dec, 6,14:02:05,2023, 27.0, 49.0, 984.0
Wed,Dec, 6,14:02:07,2023, 44.0, 34.0,1005.0
Wed,Dec, 6,14:02:09,2023, 17.0, 52.0, 977.0
Wed,Dec, 6,14:02:11,2023, 12.0, 60.0, 979.0
Wed,Dec, 6,14:02:13,2023, 18.0, 53.0,1009.0
Wed,Dec, 6,14:02:15,2023, -2.0, 11.0, 987.0
Wed,Dec, 6,14:02:17,2023, 13.0, 90.0,1005.0
Wed,Dec, 6,14:02:19,2023, 23.0, 23.0, 976.0
Wed,Dec, 6,14:02:21,2023,  5.0,  0.0, 985.0
Wed,Dec, 6,14:02:23,2023,  8.0, 79.0,1008.0
Wed,Dec, 6,14:02:25,2023, 40.0, 97.0, 983.0
Wed,Dec, 6,14:02:27,2023, 42.0, 63.0, 992.0
Wed,Dec, 6,14:02:29,2023, 43.0, 10.0, 987.0
Wed,Dec, 6,14:02:31,2023, 29.0, 93.0, 999.0
Wed,Dec, 6,14:02:33,2023, 36.0, 13.0, 997.0
Wed,Dec, 6,14:02:35,2023, -7.0, 93.0, 981.0
Wed,Dec, 6,14:02:37,2023, -6.0, 37.0,1000.0
Wed,Dec, 6,14:02:39,2023, 24.0, 42.0, 980.0
Wed,Dec, 6,14:02:41,2023,  7.0, 57.0,1003.0
Wed,Dec, 6,14:02:43,2023, 17.0, 47.0, 998.0
Wed,Dec, 6,14:02:45,2023,  4.0, 90.0,1004.0
Wed,Dec, 6,14:02:47,2023, -7.0, 42.0,1003.0
Wed,Dec, 6,14:02:49,2023, -3.0, 47.0, 995.0
Wed,Dec, 6,14:02:51,2023, 44.0, 86.0, 978.0
Wed,Dec, 6,14:02:53,2023,  4.0,  4.0, 982.0
Wed,Dec, 6,14:02:55,2023, 25.0, 28.0,1012.0
Wed,Dec, 6,14:02:57,2023, 21.0, 72.0, 978.0
Wed,Dec, 6,14:02:59,2023,  7.0, 99.0,1011.0
Wed,Dec, 6,14:03:01,2023, 24.0, 96.0,1013.0
Wed,Dec, 6,14:03:03,2023, 45.0, 43.0, 984.0
Wed,Dec, 6,14:03:05,2023,  6.0, 70.0,1003.0
Wed,Dec, 6,14:03:07,2023, -4.0, 73.0,1000.0
Wed,Dec, 6,14:03:09,2023, 10.0, 92.0,1007.0
Wed,Dec, 6,14:03:11,2023,  6.0, 79.0, 989.0
Wed,Dec, 6,14:03:13,2023,  7.0, 93.0, 987.0
Wed,Dec, 6,14:03:15,2023, 33.0, 40.0,1000.0
Wed,Dec, 6,14:03:17,2023, 32.0, 31.0, 999.0
Wed,Dec, 6,14:03:19,2023, 21.0,  8.0,1013.0
Wed,Dec, 6,14:03:21,2023, 23.0, 94.0,1004.0
Wed,Dec, 6,14:03:23,2023,  3.0, 41.0, 986.0
Wed,Dec, 6,14:03:25,2023, 14.0, 30.0, 989.0
Wed,Dec, 6,14:03:27,2023,  3.0, 56.0, 982.0
Wed,Dec, 6,14:03:29,2023,  6.0, 88.0, 988.0
Wed,Dec, 6,14:03:31,2023, 24.0, 36.0,1014.0
Wed,Dec, 6,14:03:33,2023, 13.0, 45.0,1005.0
Wed,Dec, 6,14:03:35,2023, 35.0, 28.0, 987.0
Wed,Dec, 6,14:03:37,2023,  8.0, 83.0,1003.0
Wed,Dec, 6,14:03:39,2023, 14.0, 46.0,1002.0
Wed,Dec, 6,14:03:41,2023, 11.0, 11.0, 989.0
Wed,Dec, 6,14:03:43,2023, 25.0, 84.0, 992.0
Wed,Dec, 6,14:03:45,2023, 22.0, 68.0, 998.0
Wed,Dec, 6,14:03:47,2023,  9.0, 53.0, 993.0
Wed,Dec, 6,14:03:49,2023, 41.0, 29.0,1004.0
Wed,Dec, 6,14:03:51,2023,  6.0, 96.0, 975.0
Wed,Dec, 6,14:03:53,2023, 10.0, 39.0, 987.0
Wed,Dec, 6,14:03:55,2023, -1.0, 16.0,1012.0
Wed,Dec, 6,14:03:57,2023,  8.0, 55.0,1002.0
Wed,Dec, 6,14:03:59,2023,  0.0, 31.0,1006.0
Wed,Dec, 6,14:04:01,2023, -8.0, 93.0, 976.0
Wed,Dec, 6,14:04:03,2023, 18.0, 88.0, 995.0
Wed,Dec, 6,14:04:05,2023, -2.0, 60.0, 988.0
Wed,Dec, 6,14:04:07,2023,  7.0, 31.0, 985.0
Wed,Dec, 6,14:04:09,2023, 45.0, 22.0,1013.0
Wed,Dec, 6,14:04:11,2023,  4.0, 79.0, 981.0
Wed,Dec, 6,14:04:13,2023, 19.0, 31.0, 989.0
Wed,Dec, 6,14:04:15,2023, 31.0, 73.0,1005.0
Wed,Dec, 6,14:04:17,2023, 32.0, 43.0, 978.0
Wed,Dec, 6,14:04:19,2023, 48.0, 26.0,1012.0
Wed,Dec, 6,14:04:21,2023,-10.0, 28.0, 982.0
Wed,Dec, 6,14:04:23,2023, -4.0, 49.0,1002.0
Wed,Dec, 6,14:04:25,2023, 26.0, 29.0,1003.0
Wed,Dec, 6,14:04:27,2023, 36.0, 98.0, 997.0
Wed,Dec, 6,14:04:29,2023, 32.0, 66.0, 993.0
Wed,Dec, 6,14:04:31,2023, 30.0, 72.0,1007.0
Wed,Dec, 6,14:04:33,2023,  3.0,  1.0, 996.0
Wed,Dec, 6,14:04:35,2023, 36.0,  2.0, 989.0
Wed,Dec, 6,14:04:37,2023, 38.0, 57.0,1002.0
Wed,Dec, 6,14:04:39,2023, 34.0, 95.0, 980.0
Wed,Dec, 6,14:04:41,2023, 42.0, 16.0, 995.0
Wed,Dec, 6,14:04:43,2023, 23.0, 82.0, 978.0
Wed,Dec, 6,14:04:45,2023,  4.0, 30.0, 990.0
Wed,Dec, 6,14:04:47,2023, 17.0, 28.0,1011.0
Wed,Dec, 6,14:04:49,2023, 29.0, 83.0, 982.0
Wed,Dec, 6,14:04:51,2023, 16.0, 23.0,1012.0
Wed,Dec, 6,14:04:53,2023,  1.0, 96.0, 980.0
Wed,Dec, 6,14:04:55,2023,-10.0, 95.0, 981.0
Wed,Dec, 6,14:04:57,2023, 44.0, 83.0,1010.0
Wed,Dec, 6,14:04:59,2023, -6.0, 19.0,1014.0
Wed,Dec, 6,14:05:01,2023, 29.0, 32.0, 984.0
Wed,Dec, 6,14:05:03,2023, 25.0, 17.0,1007.0
Wed,Dec, 6,14:05:05,2023, 10.0, 64.0, 980.0
Wed,Dec, 6,14:05:07,2023, 28.0, 31.0, 997.0
Wed,Dec, 6,14:05:09,2023, -7.0, 51.0, 989.0
Wed,Dec, 6,14:05:11,2023, 47.0, 97.0, 997.0
Wed,Dec, 6,14:05:13,2023, 42.0,  0.0, 984.0
Wed,Dec, 6,14:05:15,2023, 49.0, 41.0,1012.0
Wed,Dec, 6,14:05:17,2023, -9.0, 47.0, 984.0
Wed,Dec, 6,14:05:19,2023, 30.0, 63.0, 990.0
Wed,Dec, 6,14:05:21,2023, 45.0, 63.0, 984.0
Wed,Dec, 6,14:05:23,2023, 27.0, 78.0,1012.0
Wed,Dec, 6,14:05:25,2023, 44.0, 11.0, 985.0
Wed,Dec, 6,14:05:27,2023, 10.0, 89.0,1009.0
Wed,Dec, 6,14:05:29,2023, 25.0, 64.0, 984.0
Wed,Dec, 6,14:05:31,2023, -5.0,  2.0,1015.0
Wed,Dec, 6,14:05:33,2023, 28.0, 74.0,1009.0
Wed,Dec, 6,14:05:35,2023, 10.0, 33.0, 990.0
Wed,Dec, 6,14:05:37,2023, 46.0, 87.0,1015.0
Wed,Dec, 6,14:05:39,2023, -2.0, 87.0, 987.0
Wed,Dec, 6,14:05:41,2023, 29.0, 34.0, 997.0
Wed,Dec, 6,14:05:43,2023,  4.0, 44.0, 985.0
Wed,Dec, 6,14:05:45,2023, 16.0, 50.0, 996.0
Wed,Dec, 6,14:05:47,2023, 13.0, 82.0,1004.0
Wed,Dec, 6,14:05:49,2023, 21.0, 70.0,1008.0
Wed,Dec, 6,14:05:51,2023, 12.0, 95.0,1014.0
Wed,Dec, 6,14:05:53,2023, 20.0, 86.0, 980.0
Wed,Dec, 6,14:05:55,2023, 40.0, 86.0, 991.0
Wed,Dec, 6,14:05:57,2023, 22.0, 94.0,1013.0
Wed,Dec, 6,14:05:59,2023,  3.0, 42.0,1001.0
Wed,Dec, 6,14:06:01,2023, 39.0, 53.0, 993.0
Wed,Dec, 6,14:06:03,2023,  7.0,  7.0,1002.0
Wed,Dec, 6,14:06:05,2023, 45.0, 74.0, 978.0
Wed,Dec, 6,14:06:07,2023,  2.0, 17.0,1011.0
Wed,Dec, 6,14:06:09,2023, 20.0, 68.0, 999.0
Wed,Dec, 6,14:06:11,2023, 43.0, 30.0, 999.0
Wed,Dec, 6,14:06:13,2023,  8.0, 52.0, 991.0
Wed,Dec, 6,14:06:15,2023, 27.0, 82.0, 986.0
Wed,Dec, 6,14:06:17,2023, 32.0, 66.0, 983.0
Wed,Dec, 6,14:06:19,2023, 15.0, 51.0, 992.0
Wed,Dec, 6,14:06:21,2023, 26.0,  1.0, 989.0
Wed,Dec, 6,14:06:23,2023, 36.0, 78.0, 983.0
Wed,Dec, 6,14:06:25,2023, 29.0, 13.0,1015.0
Wed,Dec, 6,14:06:27,2023, -7.0, 17.0,1015.0
Wed,Dec, 6,14:06:29,2023, -9.0, 79.0,1013.0
Wed,Dec, 6,14:06:31,2023,  7.0, 13.0, 983.0
Wed,Dec, 6,14:06:33,2023, 30.0, 71.0,1006.0
Wed,Dec, 6,14:06:35,2023, 40.0, 81.0, 992.0
Wed,Dec, 6,14:06:37,2023, 47.0, 75.0,1002.0
Wed,Dec, 6,14:06:39,2023, 49.0, 40.0, 992.0
Wed,Dec, 6,14:06:41,2023, -6.0, 69.0, 975.0
Wed,Dec, 6,14:06:43,2023, 32.0, 95.0, 976.0
Wed,Dec, 6,14:06:45,2023, 49.0, 14.0,1005.0
Wed,Dec, 6,14:06:47,2023, 21.0, 29.0,1003.0
Wed,Dec, 6,14:06:49,2023, 29.0, 70.0, 999.0
Wed,Dec, 6,14:06:51,2023, 46.0, 59.0, 988.0
Wed,Dec, 6,14:06:53,2023, 16.0, 40.0,1013.0
Wed,Dec, 6,14:06:55,2023, 39.0,  2.0, 996.0
Wed,Dec, 6,14:06:57,2023, 36.0, 31.0, 993.0
Wed,Dec, 6,14:06:59,2023, 31.0, 71.0,1003.0
Wed,Dec, 6,14:07:01,2023, 46.0, 67.0, 975.0
Wed,Dec, 6,14:07:03,2023, -6.0, 21.0,1005.0
Wed,Dec, 6,14:07:05,2023, 20.0, 40.0,1002.0
Wed,Dec, 6,14:07:07,2023, 43.0, 51.0,1007.0
Wed,Dec, 6,14:07:09,2023, 23.0, 23.0, 980.0
Wed,Dec, 6,14:07:11,2023, 43.0, 71.0, 982.0
Wed,Dec, 6,14:07:13,2023, 27.0, 77.0,1000.0
Wed,Dec, 6,14:07:15,2023, -5.0, 98.0,1009.0
Wed,Dec, 6,14:07:17,2023, 44.0, 16.0, 980.0
Wed,Dec, 6,14:07:19,2023, 28.0, 98.0,1006.0
Wed,Dec, 6,14:07:21,2023, 25.0, 46.0, 980.0
Wed,Dec, 6,14:07:23,2023, 10.0, 11.0,1000.0
Wed,Dec, 6,14:07:25,2023, 23.0, 21.0, 994.0
Wed,Dec, 6,14:07:27,2023,-10.0, 95.0,1004.0
Wed,Dec, 6,14:07:29,2023, 18.0,  0.0, 987.0
Wed,Dec, 6,14:07:31,2023, -3.0, 13.0, 984.0
Wed,Dec, 6,14:07:33,2023, 48.0,  3.0,1005.0
Wed,Dec, 6,14:07:35,2023, 38.0, 88.0, 999.0
Wed,Dec, 6,14:07:37,2023,  3.0, 55.0, 987.0
Wed,Dec, 6,14:07:39,2023, -9.0, 73.0, 996.0
Wed,Dec, 6,14:07:41,2023, 10.0, 40.0,1002.0
Wed,Dec, 6,14:07:43,2023, -4.0, 21.0,1006.0
Wed,Dec, 6,14:07:45,2023, 35.0, 14.0,1011.0
Wed,Dec, 6,14:26:12,2023, 37.0, 33.0, 984.0
Wed,Dec, 6,14:26:14,2023, 11.0, 42.0,1006.0
Wed,Dec, 6,14:26:16,2023, 46.0, 79.0,1010.0
Wed,Dec, 6,14:26:18,2023, 16.0, 30.0,1005.0
Wed,Dec, 6,14:26:20,2023, 48.0, 54.0, 990.0
Wed,Dec, 6,14:26:22,2023,  9.0, 52.0, 975.0
Wed,Dec, 6,14:26:27,2023, -2.0, 70.0, 998.0
Wed,Dec, 6,14:26:29,2023, 18.0, 44.0, 977.0
Wed,Dec, 6,14:26:31,2023, -9.0, 16.0, 976.0
Wed,Dec, 6,14:26:33,2023, -9.0, 72.0, 980.0
Wed,Dec, 6,14:26:35,2023,  0.0, 59.0, 982.0
Wed,Dec, 6,14:26:37,2023, 21.0,  8.0,1000.0
Wed,Dec, 6,14:26:39,2023, 28.0, 34.0, 987.0
Wed,Dec, 6,14:26:41,2023, 33.0, 71.0, 991.0
Wed,Dec, 6,14:26:43,2023, 41.0, 30.0, 984.0
Wed,Dec, 6,14:26:45,2023,  6.0, 67.0, 995.0
Wed,Dec, 6,14:26:47,2023, 40.0, 55.0, 984.0
Wed,Dec, 6,14:26:49,2023, 46.0, 23.0, 985.0
Wed,Dec, 6,14:26:51,2023, 37.0, 64.0, 986.0
Wed,Dec, 6,14:26:53,2023, 31.0, 78.0, 992.0
Wed,Dec, 6,14:26:55,2023, -5.0, 48.0, 992.0
Wed,Dec, 6,14:26:57,2023, -3.0, 31.0, 980.0
Wed,Dec, 6,14:26:59,2023, 28.0, 69.0, 975.0
Wed,Dec, 6,14:27:01,2023, 18.0, 72.0,1014.0
Wed,Dec, 6,14:27:03,2023,  3.0, 15.0, 996.0
Wed,Dec, 6,14:27:05,2023,  7.0, 31.0, 998.0
Wed,Dec, 6,14:27:07,2023, -1.0, 21.0,1003.0
Wed,Dec, 6,14:27:09,2023, 21.0, 90.0,1013.0
Wed,Dec, 6,14:27:11,2023, -1.0, 69.0, 978.0
Wed,Dec, 6,14:27:13,2023, 14.0, 10.0, 988.0
Wed,Dec, 6,14:27:15,2023, 22.0, 87.0, 990.0
Wed,Dec, 6,14:27:17,2023, 21.0,  7.0, 989.0
Wed,Dec, 6,14:27:19,2023, 28.0, 85.0, 993.0
Wed,Dec, 6,14:27:21,2023, -6.0, 14.0, 975.0
Wed,Dec, 6,14:27:23,2023,  0.0, 87.0, 999.0
Wed,Dec, 6,14:27:25,2023,  7.0, 56.0, 984.0
Wed,Dec, 6,14:27:27,2023, 22.0, 45.0, 975.0
Wed,Dec, 6,14:27:29,2023, -7.0, 76.0, 997.0
Wed,Dec, 6,14:27:31,2023, -1.0, 98.0,1011.0
Wed,Dec, 6,14:27:33,2023, 49.0, 22.0, 980.0
Wed,Dec, 6,14:27:35,2023, 10.0, 26.0, 993.0
Wed,Dec, 6,14:27:37,2023, 10.0, 69.0,1013.0
Wed,Dec, 6,14:27:39,2023, 22.0, 60.0, 985.0
Wed,Dec, 6,14:27:41,2023, 22.0, 84.0,1008.0
Wed,Dec, 6,14:27:43,2023, 47.0, 14.0, 975.0
Wed,Dec, 6,14:27:45,2023, 28.0, 84.0, 978.0
Wed,Dec, 6,14:36:53,2023, 36.0, 57.0, 988.0
Wed,Dec, 6,14:36:56,2023,  3.0, 71.0, 976.0
Wed,Dec, 6,14:36:58,2023,  8.0, 18.0, 984.0
Wed,Dec, 6,14:37:00,2023, 27.0,  4.0, 996.0
Wed,Dec, 6,14:37:02,2023, 18.0, 92.0, 990.0
Wed,Dec, 6,14:37:04,2023, 18.0, 43.0, 991.0
Wed,Dec, 6,14:37:06,2023, 17.0, 58.0, 990.0
Wed,Dec, 6,14:37:08,2023, 21.0,  7.0,1013.0
Wed,Dec, 6,14:37:10,2023, 28.0, 59.0,1013.0
Wed,Dec, 6,14:37:12,2023, 42.0, 50.0, 985.0
Wed,Dec, 6,14:37:14,2023,  3.0, 17.0,1014.0
Wed,Dec, 6,14:37:16,2023, 39.0, 30.0, 993.0
Wed,Dec, 6,14:37:18,2023, -7.0,  0.0, 983.0
Wed,Dec, 6,14:37:20,2023,  5.0, 77.0, 979.0
Wed,Dec, 6,14:37:22,2023,  3.0, 26.0, 990.0
Wed,Dec, 6,14:37:24,2023, 39.0, 46.0,1007.0
Wed,Dec, 6,14:37:26,2023, 29.0, 93.0, 996.0
Wed,Dec, 6,14:37:28,2023,  0.0,  4.0, 996.0
Wed,Dec, 6,14:37:30,2023,  9.0, 74.0, 994.0
Wed,Dec, 6,14:37:32,2023, 46.0, 86.0, 986.0
Wed,Dec, 6,14:37:34,2023, 29.0,  0.0, 981.0
Wed,Dec, 6,14:37:36,2023,  9.0, 21.0,1008.0
Wed,Dec, 6,14:37:38,2023, 20.0, 16.0, 986.0
Wed,Dec, 6,14:37:40,2023,  2.0, 51.0, 979.0
Wed,Dec, 6,14:37:42,2023, 28.0, 56.0, 984.0
Wed,Dec, 6,14:37:44,2023, -2.0, 25.0,1002.0
Wed,Dec, 6,14:37:46,2023,  3.0, 97.0, 997.0
Wed,Dec, 6,14:37:48,2023, -6.0, 99.0, 987.0
Wed,Dec, 6,14:37:50,2023, 17.0, 31.0, 985.0
Wed,Dec, 6,14:37:52,2023, 39.0, 59.0,1004.0
Wed,Dec, 6,14:37:54,2023, 23.0, 19.0, 988.0
Wed,Dec, 6,14:37:56,2023, 25.0, 18.0, 992.0
Wed,Dec, 6,14:37:58,2023, -4.0, 81.0,1015.0
Wed,Dec, 6,14:38:00,2023, -8.0, 73.0, 986.0
Wed,Dec, 6,14:38:02,2023, 14.0,  3.0,1012.0
Wed,Dec, 6,14:38:04,2023,  5.0, 11.0, 981.0
